workerID,taskID,response,goldLabel,taskContent
AHPSMRLKAEJV,2122,0,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A25QX7IUS1KI5E,2122,0,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A2RV3FIO3IAZS,2122,0,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
ATP8SOHDM9QOY,2122,0,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A18941IO2ZZWW6,2122,1,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A14JQX7IFAICP0,2122,1,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A1GD3MQELM1R9M,2122,0,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A11GX90QFWDLMM,2122,1,0,Iraq claimed Tuesday to have shot down a second U.S. spy plane in less than a month.
A2K5ICP43ML4PW,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A15L6WGIK3VU7N,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
AHPSMRLKAEJV,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A25QX7IUS1KI5E,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A2RV3FIO3IAZS,1816,1,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
ATP8SOHDM9QOY,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A18941IO2ZZWW6,1816,1,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A14JQX7IFAICP0,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A1GD3MQELM1R9M,1816,0,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A11GX90QFWDLMM,1816,1,0,"The U.S. and British governments are gathering evidence to determine whether genocide is being committed in the Darfur region of Sudan, where an estimated 30,000 people have been killed and more than a million have fled their homes."
A2K5ICP43ML4PW,1325,0,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A15L6WGIK3VU7N,1325,1,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
AHPSMRLKAEJV,1325,1,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A25QX7IUS1KI5E,1325,0,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A2RV3FIO3IAZS,1325,1,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
ATP8SOHDM9QOY,1325,0,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A18941IO2ZZWW6,1325,1,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A14JQX7IFAICP0,1325,0,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A1GD3MQELM1R9M,1325,1,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A11GX90QFWDLMM,1325,1,0,"In turn, the Editor-in-Chief of Al Jumhoria Newspaper was appointed Ambassador of Iraq to India."
A2K5ICP43ML4PW,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A15L6WGIK3VU7N,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
AHPSMRLKAEJV,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A25QX7IUS1KI5E,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A2RV3FIO3IAZS,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
ATP8SOHDM9QOY,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A18941IO2ZZWW6,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A14JQX7IFAICP0,2123,1,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A1GD3MQELM1R9M,2123,0,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A11GX90QFWDLMM,2123,1,0,A US Patriot battery shoots down an Iraqi missile in Kuwait.
A2K5ICP43ML4PW,1333,0,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A15L6WGIK3VU7N,1333,0,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
AHPSMRLKAEJV,1333,0,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A25QX7IUS1KI5E,1333,0,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A2RV3FIO3IAZS,1333,0,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
ATP8SOHDM9QOY,1333,0,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A18941IO2ZZWW6,1333,1,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A14JQX7IFAICP0,1333,1,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A1GD3MQELM1R9M,1333,1,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A11GX90QFWDLMM,1333,1,0,"The Prosecutor-General explained, in a statement received by Agence France Presse, that the investigation judge&apos;s request was sent today, Monday, to the Federal Police Authority, &quot;which has the responsibility of deciding whether or not it will forward this request to the British authorities.&quot;"
A2K5ICP43ML4PW,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A15L6WGIK3VU7N,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
AHPSMRLKAEJV,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A25QX7IUS1KI5E,1216,0,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A2RV3FIO3IAZS,1216,0,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
ATP8SOHDM9QOY,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A18941IO2ZZWW6,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A14JQX7IFAICP0,1216,0,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A1GD3MQELM1R9M,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A11GX90QFWDLMM,1216,1,1,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport."
A2K5ICP43ML4PW,1285,0,0,"Barazan has eight children, some of whom are studying in Switzerland. Al-Takriti had earlier filed an application with the Canton of Geneva&apos;s authorities for granting his six children who live with him in Geneva &quot;a residency vacation for a short period.&quot;"
A15L6WGIK3VU7N,1285,0,0,"Barazan has eight children, some of whom are studying in Switzerland. Al-Takriti had earlier filed an application with the Canton of Geneva&apos;s authorities for granting his six children who live with him in Geneva &quot;a residency vacation for a short period.&quot;"
